676	3	N	AS
677	1	N	AURONT
678	1	N	AVAIT
679	6	N	ETAIT
680	2	N	EN
681	1	N	AVAIENT
682	4	N	ES
683	1	N	IMPORTE
684	1	N	ETRE
685	4	N	AI
686	21	N	EST
687	1	N	AIMA
688	1	N	ENTRE
689	8	O	MON
690	1	O	VERS
691	1	O	BAISERS
692	1	O	MUSE
693	1	O	BELLE
694	1	O	BLAFARDES
695	1	O	MORTELS
696	1	O	BACCHUS
697	2	O	REINE
698	1	O	PARFUMS
699	1	O	CHER
700	8	O	MA
701	1	O	SQUELETTES
702	1	O	LUTTEURS
703	1	O	FEMME
704	15	O	SATAN
705	1	O	METAMORPHOSE
706	1	O	PARFUM
707	1	O	CHARME
708	1	O	BLASPHEME
709	2	O	MOLLE
710	2	O	CERVEAUX
711	1	O	COMPLICE
712	1	O	POISON
713	2	O	DOULEUR
714	1	O	MERVEILLE
715	3	O	BEAUTE
716	1	O	DEMONS
717	1	O	FRERES
718	1	O	GRANDE
719	1	O	SURPRISE
720	1	O	FANGEUSE
721	1	O	CIEUX
722	1	O	MONSTRES
723	1	O	VENUS
724	3	O	MORT
725	1	O	VIERGES
726	1	O	PALE
727	1	O	SOIR
728	1	O	VASE
729	1	O	DEMON
730	1	O	BETE
731	1	O	FECONDE
732	1	O	MER
733	2	O	LUNE
734	7	O	TOI
735	1	O	PERE
736	1	O	FINS
737	1	O	PRINCE
738	1	O	DOUCEUR
739	1	O	TOISON
740	2	O	LA
741	1	O	SERMENTS
742	1	O	BOUTEILLE
743	1	O	MATIERE
744	1	O	MARTYRES
745	1	O	LE
746	1	O	BOUCLES
747	1	BOXEUR	IMPUDENCES
748	1	I	POUVONS
749	1	I	UNE
750	1	I	POUR
751	1	I	RACE
752	1	I	LES
753	1	I	ANDROMAQUE
754	1	I	BIENTOT
755	2	I	DANS
756	1	FLOTTANTS	SONT
757	1	FLOTTANTS	COMME
758	1	J	ENTREVOIS
759	1	J	EPROUVE
760	1	J	G
761	2	J	EUSSE
762	8	J	AIME
763	1	J	ESCALADE
764	1	J	ENLACE
765	1	J	ALLUMERAI
766	1	J	ASPIRE
767	1	J	ALLAIS
768	1	J	ATTENDAIS
769	2	J	IGNORE
770	1	J	ADORE
771	1	J	IMPLORE
772	1	J	UNIS
773	1	J	OBEIRAI
774	1	J	ENTENDS
775	5	J	ETAIS
776	3	J	AVAIS
777	1	J	IMPLORAI
778	2	J	EN
779	1	J	ETOUFFE
780	1	J	IRAI
781	1	J	AIMERAIS
782	1	J	ETALERAI
783	1	J	ENTREVOYAIS
784	1	J	ORDONNE
785	1	J	AVERTIS
786	22	J	AI
787	1	J	ARRACHERAI
788	1	J	ABANDONNE
789	1	J	ECOUTE
790	1	RACCROCHE	LE
791	2	T	ELLE
792	1	T	ADMIRE
793	5	T	IL
794	5	T	AIME
795	5	T	A
796	1	T	ENDORMIRAI
797	1	T	EMBRASSER
798	2	T	ONT
799	1	T	ATTAQUER
800	1	T	ADMIRENT
801	1	T	APPELLENT
802	1	T	ENFOURCHER
803	1	T	EXPRIMER
804	1	T	ENLEVE
805	1	T	APPELLERONT
806	3	T	ADORE
807	1	T	AI
808	1	T	ECLAIRE
809	1	T	INFUSER
810	1	MANIES	DE
811	1	V	ET
812	1	SEMEUR	POUR
813	1	INASSOUVIES	ET
814	1	S	ECROULE
815	1	S	ETEIGNIT
816	1	S	ENFLAMMANT
817	1	S	ELARGIR
818	1	S	ASSEYAIT
819	1	S	ECHAPPA
820	1	S	ACHARNENT
821	3	S	ENDORMIR
822	1	S	AIGRISSENT
823	1	S	ECHAPPE
824	1	S	ADORANT
825	1	S	ILS
826	1	S	ENNUIE
827	1	S	ENRESSENTIT
828	1	S	OUVRAIENT
829	1	S	EGOUTTER
830	1	S	ECRIA
831	1	S	ETANT
832	1	S	OUVRAIT
833	1	S	ARRACHAIT
834	1	S	ALLUME
835	5	S	ENIVRE
836	6	S	IL
837	1	S	EPRENANT
838	2	S	ATTIRENT
839	2	S	AGITE
840	1	S	APPUYA
841	1	S	ECARTENT
842	2	S	ALLIE
843	3	S	ETAIT
844	1	S	OFFRIT
845	1	S	ENIVRER
846	1	S	EMOUSSE
847	5	S	EN
848	2	S	EPANOUIR
849	1	S	ACCOUPLER
850	4	S	EST
851	1	S	ENDORMAIENT
852	1	S	EVEILLENT
853	2	S	ABREUVE
854	1	S	EMPLISSENT
855	1	S	ELANCER
856	1	S	ETALE
857	1	S	ADAPTAIENT
858	1	S	ETAIENT
859	1	S	ALOURDIT
860	1	S	INSTALLERENT
861	1	S	ENIVRANT
862	1	S	ENROUE
863	2	S	ASSEOIR
864	1	S	EFFRAYA
865	1	S	EFFACAIENT
866	1	S	AIMANT
867	1	S	ETONNE
868	1	S	AGITAIT
869	1	S	EVAPORER
870	1	S	INTRODUIT
871	2	S	EPAISSISSAIT
872	1	S	AVANCAIENT
873	1	S	INFILTRE
874	1	S	ASSOUVIR
875	1	S	AMUSER
876	1	S	ELEVER
877	2	S	ALLONGE
878	2	S	ENFUIT
879	1	S	ENIVRENT
880	3	S	Y
881	1	S	ADOSSAIT
882	1	S	ELANCE
883	1	S	ELANCAIT
884	1	S	EPANDRONT
885	1	S	ABREUVENT
886	2	S	EVEILLE
887	1	S	ILLUMINE
888	1	S	AMUSERENT
889	1	S	ENHARDISSANT
890	1	S	AVANCE
891	1	S	ATTARDE
892	1	S	EXILE
893	1	S	EPANCHE
894	1	S	ACCUSENT
895	1	S	ETRE
896	1	S	EMPETRANT
897	1	S	APAISE
898	2	S	ETALAIT
899	1	S	EXHALE
900	1	S	ALLONGEAIT
901	1	CHAINE	ET
902	1	CHAINE	COMME
903	1	VEULENT	VOIR
904	1	VEULENT	ME
905	2	VEULENT	LES
906	1	FAIM	COMME
907	1	FAIM	VITE
908	1	FAIM	VENEZ
909	1	RATEAUX	POUR
910	1	MANCHES	TU
911	1	Y	PREND
912	1	Y	TUE
913	1	Y	PRENDRE
914	1	Y	REGARDER
915	1	Y	VINT
916	1	Y	CHERCHE
917	1	Y	FERA
918	1	Y	SOULE
919	1	Y	BOIRE
920	1	Y	VEUX
921	1	PONT	OUVRE
922	1	FAIT	VOIR
923	1	FAIT	JAILLIR
924	1	FAIT	CUIRE
925	1	FAIT	PROVISION
926	1	FAIT	UNE
927	1	FAIT	SURGIR
928	1	FAIT	RECULER
929	1	FAIT	VIVRE
930	2	FAIT	POUR
931	1	FAIT	CLAQUER
932	1	FAIT	AUSSI
933	1	FAIT	PLEUVOIR
934	1	FAIT	S
935	5	FAIT	DE
936	1	FAIT	NAITRE
937	1	FAIT	MA
938	1	FAIT	REVIVRE
939	1	FAIT	II
940	2	FAIT	UN
941	2	FAIT	REVER
942	1	FAIT	MAL
943	1	FAIT	CHANTER
944	1	FAIT	SOUDAINEMENT
945	1	FAIT	QUE
946	1	FAIT	LA
947	1	FAIT	FREMIR
948	1	FAIT	SON
949	2	FAIT	AVEC
950	1	FAIT	TORT
951	1	FAIT	COULER
952	1	FAIT	TOUJOURS
953	3	FAIT	LE
954	1	FAIT	LES
955	1	FAIT	EDITEUR
956	1	STUPIDITE	S
957	1	ERRANTES	CONDAMNEES
958	1	ENDORMEUSES	SAISONS
959	1	FAIS	RIRE
960	1	FAIS	DES
961	1	FAIS	AU
962	2	FAIS	L
963	1	FAIS	BOUILLIR
964	1	FAIS	TU
965	1	FAIS	QUE
966	1	FAIS	CHAQUE
967	1	PIROUETTANT	DANS
968	1	COIFFE	UNIQUEMENT
969	1	COIFFE	OSCILLE
970	1	RESTAURE	AINSI
971	1	MOURANT	EN
972	1	MOURANT	QU
973	1	FRISSONNANTE	LA
974	1	VIGNETTES	PRODUITS
975	1	COMPOSENT	SON
976	2	TRESORS	DE
977	1	RENAITRONT	ILS
978	1	EMPORTANT	SES
979	1	ENCRE	NOS
980	1	INVISIBLE	D
981	1	INVISIBLE	AVEC
982	1	INVISIBLE	PENTE
983	1	INVISIBLE	AU
984	1	PREFACES	QU
985	1	VENENEUSES	D
986	1	NOCTURNE	ET
987	1	NOCTURNE	JE
988	1	NOCTURNE	O
989	1	AVALANCHE	VEUX
990	1	ELEGANTE	DE
991	2	ENFANCE	S
992	1	ENFANCE	ADMIS
993	2	CLARTE	DES
994	1	CLARTE	VIBRANTE
995	1	CLARTE	ET
996	1	CLARTE	A
997	1	CLARTE	ROUGE
998	3	CLARTE	DE
999	1	CLARTE	QUE
1000	1	CLARTE	VIVANTE
1001	1	FUIRONS	SANS
1002	1	POUR	APAISER
1003	2	POUR	DIRE
1004	1	POUR	GAGNER
1005	1	POUR	RESULTAT
1006	1	POUR	TIRER
1007	1	POUR	TRESSER
1008	4	POUR	MOI
1009	1	POUR	ABREUVER
1010	1	POUR	QU
1011	1	POUR	ME
1012	1	POUR	CHATIER
1013	1	POUR	DES
1014	1	POUR	RASSEMBLER
1015	1	POUR	PETRIR
1016	1	POUR	NOS
1017	2	POUR	FUIR
1018	1	POUR	TENTER
1019	3	POUR	NOYER
1020	1	POUR	ENGLOUTIR
1021	1	POUR	MALASSIS
1022	1	POUR	RAFRAICHIR
1023	1	POUR	LESQUELS
1024	1	POUR	CELA
1025	7	POUR	UN
1026	1	POUR	ALCOVE
1027	3	POUR	NOUS
1028	1	POUR	ATTRAPER
1029	1	POUR	TOUTE
1030	1	POUR	RASSASIER
1031	1	POUR	PLAIRE
1032	1	POUR	MEURTRIR
1033	1	POUR	SERRER
1034	2	POUR	TROUVER
1035	1	POUR	TROMPER
1036	1	POUR	CELUI
1037	1	POUR	NE
1038	2	POUR	AVOIR
1039	1	POUR	ENTENDRE
1040	1	POUR	LUI
1041	1	POUR	TE
1042	3	POUR	SAVOIR
1043	1	POUR	RECUEILLIR
1044	6	POUR	L
1045	1	POUR	VIVRE
1046	1	POUR	M
1047	1	POUR	N
1048	1	POUR	TRONER
1049	1	POUR	REJOUIR
1050	1	POUR	INSPIRER
1051	1	POUR	SES
1052	1	POUR	T
1053	1	POUR	ENGENDRER
1054	1	POUR	CHAUFFER
1055	2	POUR	S
1056	1	POUR	BRISER
1057	1	POUR	VOTRE
1058	1	POUR	SE
1059	2	POUR	TOI
1060	1	POUR	EMBRASSER
1061	1	POUR	CONSOLER
1062	5	POUR	QUI
1063	1	POUR	CHANTER
1064	3	POUR	QUE
1065	1	POUR	EXERCER
1066	1	POUR	PEUPLER
1067	1	POUR	TOUS
1068	4	POUR	LA
1069	1	POUR	EGAYER
1070	1	POUR	SON
1071	2	POUR	CE
1072	1	POUR	PARTIR
1073	1	POUR	LESRAFFINEMENTS
1074	1	POUR	FASCINER
1075	1	POUR	ETRE
1076	1	POUR	FAIRE
1077	2	POUR	TROUBLER
1078	4	POUR	LE
1079	2	POUR	VOS
1080	4	POUR	LES
1081	1	POUR	SA
1082	1	SOUPIRAUX	DE
1083	1	FOLLES	SONT
